t	V
77.300000	9.747615
77.400000	9.646290
77.500000	6.143216
77.600000	1.066659
77.700000	-4.558675
77.800000	-10.205598
77.900000	-15.622209
78.000000	-20.701177
78.100000	-25.409067
78.200000	-29.751743
78.300000	-33.759282
78.400000	-37.479148
78.500000	-40.970932
78.600000	-44.300152
78.700000	-47.530784
78.800000	-50.715977
78.900000	-53.885413
79.000000	-57.028449
79.100000	-60.077297
79.200000	-62.904172
79.300000	-65.351384
79.400000	-67.293511
79.500000	-68.691364
79.600000	-69.594663
79.700000	-70.101465
79.800000	-70.314859
79.900000	-70.319757
80.000000	-70.177687
80.100000	-69.930149
80.200000	-69.604035
80.300000	-69.216373
80.400000	-68.777764
80.500000	-68.294653
80.600000	-67.770753
80.700000	-67.207883
80.800000	-66.606433
80.900000	-65.965544
81.000000	-65.283098
81.100000	-64.555527
81.200000	-63.777434
81.300000	-62.940989
81.400000	-62.035015
81.500000	-61.043592
81.600000	-59.943926
81.700000	-58.702991
81.800000	-57.272098
81.900000	-55.577851
82.000000	-53.506692
82.100000	-50.878052
82.200000	-47.398170
82.300000	-42.587322
82.400000	-35.703497
82.500000	-25.846292
82.600000	-12.873964
82.700000	0.367704
82.800000	8.537744
82.900000	10.185374
83.000000	7.594711
83.100000	2.908623
83.200000	-2.607232
83.300000	-8.285539
83.400000	-13.798610
83.500000	-18.999916
83.600000	-23.835985
83.700000	-28.301602
83.800000	-32.419538
83.900000	-36.231875
84.000000	-39.794680
84.100000	-43.172213
84.200000	-46.429908
84.300000	-49.625848
84.400000	-52.799465
84.500000	-55.956032
84.600000	-59.048802
84.700000	-61.969170
84.800000	-64.563851
84.900000	-66.688677
85.000000	-68.271545
85.100000	-69.334854
85.200000	-69.965611
85.300000	-70.268935
85.400000	-70.337273
85.500000	-70.240047
85.600000	-70.025036
85.700000	-69.723547
85.800000	-69.355539
85.900000	-68.933509
86.000000	-68.465131
86.100000	-67.954937
86.200000	-67.405327
86.300000	-66.817148
86.400000	-66.189961
86.500000	-65.522095
86.600000	-64.810511
86.700000	-64.050494
86.800000	-63.235136
86.900000	-62.354534
87.000000	-61.394592
87.100000	-60.335178
87.200000	-59.147259
87.300000	-57.788315
87.400000	-56.194765
87.500000	-54.269146
87.600000	-51.857908
87.700000	-48.712921
87.800000	-44.427985
87.900000	-38.355842
88.000000	-29.608101
88.100000	-17.587656
88.200000	-3.859480
88.300000	6.526398
88.400000	10.231833
88.500000	8.807737
88.600000	4.657999
88.700000	-0.672078
88.800000	-6.344537
88.900000	-11.937554
89.000000	-17.255275
89.100000	-22.219071
89.200000	-26.810376
89.300000	-31.043704
89.400000	-34.955161
89.500000	-38.596610
89.600000	-42.030229
89.700000	-45.321920
89.800000	-48.533382
89.900000	-51.711968
90.000000	-54.876673
90.100000	-58.000452
90.200000	-60.995773
90.300000	-63.720339
90.400000	-66.019169
90.500000	-67.790000
90.600000	-69.024002
90.700000	-69.791353
90.800000	-70.195566
90.900000	-70.335492
91.000000	-70.288686
91.100000	-70.109841
91.200000	-69.835293
91.300000	-69.488387
91.400000	-69.083825
91.500000	-68.630706
91.600000	-68.134495
91.700000	-67.598241
91.800000	-67.023281
91.900000	-66.409602
92.000000	-65.755961
92.100000	-65.059814
92.200000	-64.317067
92.300000	-63.521639
92.400000	-62.664766
92.500000	-61.733959
92.600000	-60.711418
92.700000	-59.571575
92.800000	-58.277203
92.900000	-56.773064
93.000000	-54.975233
93.100000	-52.752739
93.200000	-49.895628
93.300000	-46.060849
93.400000	-40.692462
93.500000	-32.967428
93.600000	-22.059034
93.700000	-8.496713
93.800000	3.673160
93.900000	9.673703
94.000000	9.708763
94.100000	6.274487
94.200000	1.226224
94.300000	-4.392338
94.400000	-10.043154
94.500000	-15.468502
94.600000	-20.558055
94.700000	-25.276842
94.800000	-29.629855
94.900000	-33.646582
95.000000	-37.374050
95.100000	-40.871579
95.200000	-44.204613
95.300000	-47.437291
95.400000	-50.623240
95.500000	-53.793046
95.600000	-56.937506
95.700000	-59.990658
95.800000	-62.826235
95.900000	-65.286636
